state,sale_start,sale_end,revenue
Oregon,2014-01-27,2014-01-30,782.0
Arkansas,2014-11-16,2014-11-18,1180.0
Iowa,2014-12-20,2014-12-21,1090.0
Arkansas,2014-12-25,2014-12-25,1089.0
Kansas,2014-10-16,2014-10-19,1031.0
Delaware,2014-08-19,2014-08-21,841.0
Idaho,2014-10-01,2014-10-03,1298.0
Idaho,2014-06-22,2014-06-22,1372.0
Montana,2014-08-11,2014-08-14,771.0
Georgia,2014-08-17,2014-08-20,1257.0
Kansas,2014-10-07,2014-10-10,1100.0
Arkansas,2014-12-06,2014-12-08,1234.0
Oregon,2014-09-30,2014-10-01,705.0
Nevada,2014-06-01,2014-06-02,425.0
Maine,2014-01-07,2014-01-07,382.0
Louisiana,2014-11-20,2014-11-21,1433.0
Texas,2014-07-11,2014-07-14,1277.0
Missouri,2014-09-20,2014-09-22,1226.0
Arkansas,2014-06-23,2014-06-23,1308.0
Missouri,2014-11-30,2014-12-01,949.0
Maine,2014-01-08,2014-01-08,338.0
Florida,2014-08-14,2014-08-17,845.0
Washington,2014-08-16,2014-08-17,961.0
Arkansas,2014-05-16,2014-05-18,1408.0
Ohio,2014-02-25,2014-02-26,532.0
Texas,2014-05-10,2014-05-13,1351.0
Oregon,2014-07-22,2014-07-24,730.0
Mississippi,2014-01-24,2014-01-24,750.0
Ohio,2014-04-12,2014-04-13,780.0
Washington,2014-11-17,2014-11-17,760.0
Illinois,2014-11-08,2014-11-10,1419.0
Nebraska,2014-05-24,2014-05-24,698.0
Kansas,2014-12-08,2014-12-11,1033.0
Alaska,2014-12-11,2014-12-12,612.0
Alaska,2014-06-05,2014-06-06,611.0
Nebraska,2014-03-24,2014-03-25,794.0
Florida,2014-03-09,2014-03-10,939.0
Iowa,2014-08-09,2014-08-10,1252.0
Indiana,2014-05-17,2014-05-18,457.0
Nevada,2014-11-15,2014-11-18,436.0
New York,2014-01-12,2014-01-14,742.0
Alaska,2014-05-27,2014-05-30,626.0
Oklahoma,2014-04-07,2014-04-07,664.0
Georgia,2014-05-17,2014-05-20,1284.0
Alaska,2014-01-05,2014-01-06,775.0
Nebraska,2014-01-09,2014-01-12,648.0
Kansas,2014-05-04,2014-05-05,1168.0
New York,2014-08-12,2014-08-12,736.0
Ohio,2014-09-07,2014-09-07,640.0
Ohio,2014-07-10,2014-07-13,678.0
New York,2014-01-05,2014-01-05,786.0
Indiana,2014-03-22,2014-03-22,565.0
Oregon,2014-01-19,2014-01-19,854.0
Mississippi,2014-06-27,2014-06-28,732.0
Oklahoma,2014-12-05,2014-12-07,540.0
Texas,2014-09-19,2014-09-19,1281.0
New Mexico,2014-09-05,2014-09-07,1118.0
Louisiana,2014-04-07,2014-04-07,1765.0
Idaho,2014-08-06,2014-08-07,1333.0
Mississippi,2014-09-29,2014-09-30,781.0
Oklahoma,2014-06-17,2014-06-20,527.0
Ohio,2014-04-14,2014-04-17,789.0
Maine,2014-01-07,2014-01-09,271.0
Alaska,2014-04-19,2014-04-19,437.0
Alaska,2014-01-20,2014-01-23,681.0
Nevada,2014-03-29,2014-03-31,495.0
Illinois,2014-12-02,2014-12-02,1371.0
Illinois,2014-05-13,2014-05-14,1637.0
Missouri,2014-08-12,2014-08-15,1130.0
Delaware,2014-12-20,2014-12-20,683.0
Indiana,2014-05-09,2014-05-10,500.0
Missouri,2014-07-02,2014-07-05,1116.0
Mississippi,2014-06-01,2014-06-02,711.0
Idaho,2014-08-03,2014-08-04,1403.0
New York,2014-04-09,2014-04-10,776.0
Oregon,2014-11-06,2014-11-06,691.0
Louisiana,2014-08-07,2014-08-07,1451.0
Arkansas,2014-10-29,2014-10-31,1234.0
Nebraska,2014-07-02,2014-07-04,733.0
Delaware,2014-07-10,2014-07-13,1054.0
Ohio,2014-05-09,2014-05-09,462.0
Montana,2014-10-16,2014-10-19,803.0
Indiana,2014-11-01,2014-11-03,594.0
Mississippi,2014-01-27,2014-01-30,804.0
Nebraska,2014-04-05,2014-04-06,589.0
New York,2014-06-12,2014-06-15,805.0
Oregon,2014-01-28,2014-01-29,823.0
Illinois,2014-07-15,2014-07-15,1478.0
Florida,2014-12-22,2014-12-24,1021.0
Indiana,2014-02-28,2014-03-03,548.0
Texas,2014-05-04,2014-05-04,1424.0
Georgia,2014-12-23,2014-12-26,1091.0
Maine,2014-07-13,2014-07-14,283.0
Nevada,2014-11-08,2014-11-11,684.0
New York,2014-05-28,2014-05-31,779.0
Oklahoma,2014-04-13,2014-04-15,595.0
Indiana,2014-02-24,2014-02-27,612.0
Oregon,2014-01-20,2014-01-22,830.0
Illinois,2014-12-15,2014-12-16,1379.0
Georgia,2014-12-16,2014-12-17,1207.0
Texas,2014-10-08,2014-10-11,1254.0
Indiana,2014-04-23,2014-04-23,670.0
Kansas,2014-10-18,2014-10-21,1156.0
Oregon,2014-10-07,2014-10-10,786.0
New York,2014-01-20,2014-01-23,754.0
Washington,2014-08-18,2014-08-18,898.0
Montana,2014-07-19,2014-07-22,848.0
Florida,2014-02-18,2014-02-19,888.0
California,2014-02-28,2014-03-03,718.0
Illinois,2014-11-14,2014-11-15,1336.0
Oregon,2014-04-20,2014-04-22,685.0
Mississippi,2014-08-07,2014-08-08,622.0
Nebraska,2014-01-21,2014-01-21,724.0
Georgia,2014-10-16,2014-10-19,1237.0
Missouri,2014-08-25,2014-08-26,1057.0
Ohio,2014-06-13,2014-06-16,696.0
Ohio,2014-07-08,2014-07-08,510.0
Illinois,2014-06-19,2014-06-19,1413.0
Maine,2014-04-03,2014-04-04,450.0
Mississippi,2014-01-17,2014-01-18,754.0
Delaware,2014-05-15,2014-05-18,908.0
Illinois,2014-11-11,2014-11-14,1297.0
Ohio,2014-06-01,2014-06-04,545.0
Washington,2014-01-16,2014-01-19,1106.0
New York,2014-04-17,2014-04-18,790.0
Oklahoma,2014-08-05,2014-08-07,603.0
Nevada,2014-06-14,2014-06-16,535.0
Mississippi,2014-01-19,2014-01-21,653.0
Iowa,2014-07-13,2014-07-13,1201.0
Florida,2014-12-13,2014-12-16,882.0
New York,2014-01-19,2014-01-21,685.0
Nebraska,2014-06-05,2014-06-05,660.0
Texas,2014-09-29,2014-09-29,1105.0
New York,2014-07-22,2014-07-24,638.0
Louisiana,2014-11-14,2014-11-16,1499.0
Mississippi,2014-01-02,2014-01-03,570.0
Nebraska,2014-03-19,2014-03-22,670.0
Maine,2014-10-14,2014-10-16,374.0
Alaska,2014-07-20,2014-07-21,489.0
Oklahoma,2014-03-19,2014-03-21,693.0
Alaska,2014-02-22,2014-02-24,608.0
California,2014-02-25,2014-02-28,583.0
Mississippi,2014-08-15,2014-08-16,447.0
Mississippi,2014-02-13,2014-02-16,766.0
Ohio,2014-06-13,2014-06-16,468.0
Maine,2014-01-09,2014-01-12,414.0
California,2014-07-09,2014-07-10,745.0
New York,2014-01-28,2014-01-30,814.0
Montana,2014-06-24,2014-06-27,853.0
Nevada,2014-02-14,2014-02-17,331.0
Alaska,2014-05-27,2014-05-29,811.0
New York,2014-04-28,2014-05-01,583.0
Florida,2014-11-19,2014-11-21,789.0
Ohio,2014-03-04,2014-03-04,661.0
Georgia,2014-09-15,2014-09-16,1326.0
Kansas,2014-12-06,2014-12-08,1206.0
Illinois,2014-11-09,2014-11-09,1344.0
Missouri,2014-08-17,2014-08-17,1235.0
Texas,2014-12-26,2014-12-29,1251.0
Iowa,2014-04-18,2014-04-21,1312.0
Illinois,2014-07-13,2014-07-13,1430.0
New York,2014-03-07,2014-03-08,707.0
Missouri,2014-08-18,2014-08-20,1131.0
Louisiana,2014-11-29,2014-12-02,1340.0
Ohio,2014-09-18,2014-09-21,629.0
Idaho,2014-06-26,2014-06-27,1287.0
Indiana,2014-07-11,2014-07-12,599.0
New York,2014-08-24,2014-08-27,710.0
Delaware,2014-07-19,2014-07-19,916.0
Oregon,2014-05-15,2014-05-18,771.0
Idaho,2014-12-13,2014-12-13,1197.0
Louisiana,2014-12-23,2014-12-23,1270.0
New York,2014-01-25,2014-01-27,616.0
Missouri,2014-12-20,2014-12-23,1192.0
Washington,2014-01-19,2014-01-19,936.0
Nevada,2014-01-29,2014-01-29,617.0
Florida,2014-10-17,2014-10-19,869.0
Kansas,2014-11-01,2014-11-02,1194.0
Oklahoma,2014-12-08,2014-12-08,616.0
Arkansas,2014-10-09,2014-10-11,1153.0
California,2014-01-19,2014-01-22,690.0
Maine,2014-02-23,2014-02-26,500.0
Nevada,2014-07-03,2014-07-04,795.0
Georgia,2014-11-28,2014-11-29,1097.0
Mississippi,2014-12-07,2014-12-10,642.0
Washington,2014-11-19,2014-11-21,758.0
Kansas,2014-08-21,2014-08-23,1092.0
Washington,2014-11-15,2014-11-15,844.0
Illinois,2014-09-10,2014-09-10,1301.0
Maine,2014-08-17,2014-08-18,268.0
Illinois,2014-11-05,2014-11-06,1412.0
Nebraska,2014-08-13,2014-08-16,716.0
Louisiana,2014-08-28,2014-08-31,1378.0
Texas,2014-04-26,2014-04-28,1470.0
Louisiana,2014-08-20,2014-08-20,1407.0
Delaware,2014-09-08,2014-09-10,939.0
Louisiana,2014-11-13,2014-11-16,1364.0
Idaho,2014-07-13,2014-07-16,1375.0
Montana,2014-09-22,2014-09-25,789.0
Washington,2014-11-08,2014-11-10,882.0
Illinois,2014-10-20,2014-10-20,1532.0
Delaware,2014-12-17,2014-12-17,800.0
New York,2014-03-21,2014-03-24,723.0
Mississippi,2014-04-05,2014-04-07,628.0
Georgia,2014-09-08,2014-09-08,1217.0
Washington,2014-05-15,2014-05-15,940.0
Louisiana,2014-08-15,2014-08-15,1562.0
Montana,2014-05-24,2014-05-24,974.0
Illinois,2014-05-31,2014-05-31,1663.0
Nevada,2014-01-20,2014-01-21,344.0
Georgia,2014-11-28,2014-12-01,1168.0
Delaware,2014-12-26,2014-12-26,888.0
Louisiana,2014-05-01,2014-05-01,1522.0
Indiana,2014-05-06,2014-05-09,474.0
Iowa,2014-02-19,2014-02-21,1330.0
Florida,2014-09-24,2014-09-25,968.0
California,2014-02-25,2014-02-26,658.0
Missouri,2014-11-05,2014-11-05,1140.0
Idaho,2014-09-24,2014-09-26,1380.0
Mississippi,2014-09-22,2014-09-22,586.0
Missouri,2014-11-20,2014-11-20,965.0
Kansas,2014-09-19,2014-09-19,1143.0
Mississippi,2014-09-03,2014-09-06,654.0
California,2014-05-11,2014-05-14,615.0
Georgia,2014-08-26,2014-08-26,1150.0
Georgia,2014-09-24,2014-09-24,1135.0
Missouri,2014-09-18,2014-09-19,1021.0
Maine,2014-06-30,2014-06-30,576.0
Washington,2014-11-18,2014-11-20,897.0
Louisiana,2014-12-21,2014-12-21,1196.0
Illinois,2014-08-02,2014-08-04,1429.0
Maine,2014-01-12,2014-01-15,226.0
Georgia,2014-10-03,2014-10-04,1173.0
Oklahoma,2014-05-05,2014-05-06,462.0
California,2014-01-25,2014-01-27,628.0
Illinois,2014-09-16,2014-09-17,1414.0
Louisiana,2014-11-26,2014-11-28,1284.0
Washington,2014-11-21,2014-11-23,864.0
Idaho,2014-07-09,2014-07-09,1534.0
Washington,2014-09-19,2014-09-22,731.0
Alaska,2014-04-05,2014-04-08,672.0
Indiana,2014-06-24,2014-06-25,618.0
Oregon,2014-02-14,2014-02-16,687.0
Kansas,2014-11-27,2014-11-27,1213.0
Montana,2014-12-18,2014-12-21,918.0
Washington,2014-03-27,2014-03-28,1003.0
Texas,2014-11-10,2014-11-10,1217.0
Georgia,2014-07-13,2014-07-15,1220.0
Ohio,2014-02-02,2014-02-04,757.0
New Mexico,2014-08-22,2014-08-24,1158.0
Delaware,2014-06-12,2014-06-14,864.0
Arkansas,2014-10-03,2014-10-03,1357.0
Montana,2014-12-01,2014-12-04,879.0
Indiana,2014-05-20,2014-05-23,506.0
Arkansas,2014-09-14,2014-09-14,1266.0
Kansas,2014-10-07,2014-10-10,1180.0
Nevada,2014-06-09,2014-06-12,324.0
Maine,2014-06-03,2014-06-05,223.0
Kansas,2014-08-17,2014-08-19,1215.0
Arkansas,2014-04-21,2014-04-21,1285.0
Alaska,2014-01-31,2014-01-31,647.0
Oklahoma,2014-05-18,2014-05-19,470.0
Nebraska,2014-01-22,2014-01-23,756.0
Mississippi,2014-02-21,2014-02-23,718.0
Oregon,2014-02-28,2014-02-28,856.0
Oregon,2014-04-06,2014-04-06,771.0
Nevada,2014-08-20,2014-08-23,408.0
Alaska,2014-07-13,2014-07-15,533.0
Mississippi,2014-12-07,2014-12-10,736.0
Maine,2014-03-28,2014-03-30,238.0
Arkansas,2014-06-17,2014-06-18,1301.0
Nevada,2014-09-30,2014-10-02,426.0
California,2014-03-07,2014-03-09,531.0
Texas,2014-08-29,2014-08-31,1107.0
Illinois,2014-11-02,2014-11-04,1284.0
Georgia,2014-08-17,2014-08-17,1082.0
Montana,2014-04-27,2014-04-28,925.0
Ohio,2014-11-24,2014-11-24,542.0
Mississippi,2014-11-02,2014-11-05,638.0
Alaska,2014-07-26,2014-07-27,616.0
Indiana,2014-02-02,2014-02-05,580.0
California,2014-03-15,2014-03-17,647.0
Ohio,2014-06-26,2014-06-27,701.0
Arkansas,2014-11-11,2014-11-12,1296.0
Georgia,2014-06-22,2014-06-25,1242.0
Texas,2014-12-19,2014-12-22,1199.0
California,2014-04-09,2014-04-11,571.0
Indiana,2014-05-13,2014-05-13,528.0
Nevada,2014-06-21,2014-06-24,509.0
Oklahoma,2014-04-12,2014-04-15,444.0
Maine,2014-01-12,2014-01-12,519.0
California,2014-11-18,2014-11-21,496.0
Indiana,2014-03-17,2014-03-19,559.0
Arkansas,2014-04-28,2014-05-01,1204.0
Delaware,2014-09-05,2014-09-08,896.0
Indiana,2014-02-23,2014-02-23,785.0
Missouri,2014-08-16,2014-08-17,1225.0
Kansas,2014-11-23,2014-11-24,1157.0
Ohio,2014-08-11,2014-08-12,693.0
Mississippi,2014-02-11,2014-02-13,844.0
Ohio,2014-03-24,2014-03-25,638.0
Mississippi,2014-03-10,2014-03-12,668.0
Kansas,2014-03-01,2014-03-04,1479.0
Illinois,2014-12-01,2014-12-03,1353.0
Nebraska,2014-03-22,2014-03-24,942.0
Washington,2014-07-18,2014-07-20,941.0
Washington,2014-12-18,2014-12-21,822.0
Arkansas,2014-11-03,2014-11-06,1241.0
Alaska,2014-03-04,2014-03-07,714.0
Georgia,2014-07-20,2014-07-22,1140.0
California,2014-07-24,2014-07-24,513.0
Arkansas,2014-09-30,2014-09-30,1135.0
Illinois,2014-08-29,2014-08-29,1400.0
Kansas,2014-12-10,2014-12-12,1249.0
California,2014-11-23,2014-11-24,459.0
Mississippi,2014-02-21,2014-02-22,735.0
Missouri,2014-04-11,2014-04-14,1226.0
Mississippi,2014-03-02,2014-03-03,764.0
New York,2014-12-04,2014-12-05,681.0
Indiana,2014-03-06,2014-03-08,640.0
Oregon,2014-02-22,2014-02-25,754.0
Montana,2014-12-22,2014-12-23,829.0
New Mexico,2014-09-09,2014-09-12,1055.0
Missouri,2014-06-02,2014-06-05,1114.0
Iowa,2014-11-04,2014-11-07,1163.0
Ohio,2014-10-01,2014-10-04,541.0
Washington,2014-05-27,2014-05-29,786.0
Ohio,2014-04-30,2014-05-01,709.0
Georgia,2014-11-29,2014-12-01,1189.0
Washington,2014-07-04,2014-07-04,1039.0
Arkansas,2014-09-05,2014-09-06,1359.0
New Mexico,2014-12-24,2014-12-25,1078.0
Missouri,2014-07-23,2014-07-25,1216.0
Missouri,2014-12-11,2014-12-12,1127.0
Mississippi,2014-06-22,2014-06-24,610.0
New Mexico,2014-08-19,2014-08-19,1065.0
Iowa,2014-07-18,2014-07-20,1356.0
New York,2014-02-25,2014-02-27,880.0
Alaska,2014-10-08,2014-10-09,651.0
Kansas,2014-11-06,2014-11-08,1143.0
Florida,2014-06-10,2014-06-13,881.0
Missouri,2014-07-11,2014-07-13,1140.0
Texas,2014-12-22,2014-12-24,1065.0
Oregon,2014-01-23,2014-01-24,840.0
Ohio,2014-01-19,2014-01-22,571.0
Indiana,2014-03-30,2014-03-31,508.0
New York,2014-04-10,2014-04-11,899.0
New York,2014-10-18,2014-10-19,739.0
Missouri,2014-12-21,2014-12-21,1002.0
California,2014-08-21,2014-08-22,576.0
Arkansas,2014-11-02,2014-11-05,1196.0
Kansas,2014-03-20,2014-03-21,1238.0
Iowa,2014-12-20,2014-12-22,1104.0
Delaware,2014-01-23,2014-01-25,1141.0
Texas,2014-05-29,2014-05-30,1240.0
Texas,2014-12-17,2014-12-20,1272.0
Illinois,2014-07-21,2014-07-24,1463.0
Kansas,2014-03-29,2014-03-31,1239.0
Mississippi,2014-09-10,2014-09-10,566.0
Nevada,2014-02-09,2014-02-09,448.0
Maine,2014-05-20,2014-05-22,434.0
Kansas,2014-12-11,2014-12-13,1015.0
Illinois,2014-10-22,2014-10-25,1313.0
Alaska,2014-05-30,2014-06-02,463.0
Louisiana,2014-10-15,2014-10-18,1385.0
Oklahoma,2014-03-13,2014-03-14,530.0
Louisiana,2014-07-05,2014-07-07,1384.0
Louisiana,2014-09-22,2014-09-22,1425.0
Kansas,2014-04-04,2014-04-05,1183.0
Arkansas,2014-08-20,2014-08-20,1220.0
Missouri,2014-07-17,2014-07-20,972.0
Florida,2014-11-06,2014-11-06,836.0
New York,2014-07-09,2014-07-10,837.0
Missouri,2014-02-17,2014-02-17,1235.0
Alaska,2014-03-04,2014-03-06,682.0
Nebraska,2014-03-25,2014-03-25,788.0
Washington,2014-09-24,2014-09-27,750.0
Louisiana,2014-09-13,2014-09-13,1441.0
Florida,2014-10-26,2014-10-27,836.0
Georgia,2014-11-17,2014-11-18,1369.0
Nebraska,2014-01-25,2014-01-27,748.0
Florida,2014-11-16,2014-11-17,846.0
Delaware,2014-09-27,2014-09-28,801.0
New York,2014-01-15,2014-01-16,825.0
Georgia,2014-06-19,2014-06-19,1344.0
Arkansas,2014-11-12,2014-11-13,1184.0
Ohio,2014-01-18,2014-01-19,648.0
Nevada,2014-03-28,2014-03-30,334.0
Washington,2014-10-15,2014-10-18,742.0
Iowa,2014-11-28,2014-12-01,1145.0
Nebraska,2014-04-04,2014-04-07,826.0
Texas,2014-09-19,2014-09-22,1222.0
Missouri,2014-09-20,2014-09-21,1019.0
Washington,2014-10-14,2014-10-16,831.0
Maine,2014-05-09,2014-05-10,495.0
Indiana,2014-09-06,2014-09-09,561.0
Mississippi,2014-01-09,2014-01-11,758.0
Oklahoma,2014-04-18,2014-04-19,440.0
Illinois,2014-11-24,2014-11-27,1442.0
Illinois,2014-07-10,2014-07-12,1468.0
Nevada,2014-02-15,2014-02-15,503.0
Indiana,2014-02-27,2014-03-02,691.0
Oklahoma,2014-02-03,2014-02-06,543.0
Arkansas,2014-07-27,2014-07-27,1201.0
California,2014-03-17,2014-03-20,695.0
Maine,2014-06-09,2014-06-10,278.0
Mississippi,2014-06-15,2014-06-16,735.0
Delaware,2014-06-26,2014-06-27,885.0
New York,2014-08-07,2014-08-07,761.0
Mississippi,2014-08-16,2014-08-16,625.0
New Mexico,2014-09-25,2014-09-27,877.0
Missouri,2014-03-14,2014-03-16,1264.0
Washington,2014-05-13,2014-05-16,998.0
California,2014-05-10,2014-05-10,636.0
Indiana,2014-01-24,2014-01-24,563.0
Indiana,2014-04-11,2014-04-13,643.0
Indiana,2014-06-25,2014-06-25,553.0
Arkansas,2014-12-24,2014-12-25,1124.0
Missouri,2014-12-19,2014-12-22,1027.0
Florida,2014-11-17,2014-11-17,830.0
Illinois,2014-10-22,2014-10-22,1377.0
Oregon,2014-06-04,2014-06-06,652.0
Indiana,2014-01-19,2014-01-19,727.0
Kansas,2014-02-23,2014-02-26,1208.0
Texas,2014-12-17,2014-12-19,1069.0
Missouri,2014-11-08,2014-11-10,1025.0
New Mexico,2014-02-27,2014-02-27,1234.0
Oklahoma,2014-01-02,2014-01-02,789.0
Delaware,2014-12-25,2014-12-28,870.0
Montana,2014-08-09,2014-08-12,856.0
Mississippi,2014-06-22,2014-06-23,626.0
New York,2014-04-14,2014-04-16,846.0
Kansas,2014-10-11,2014-10-13,1057.0
Mississippi,2014-04-08,2014-04-11,746.0
Maine,2014-02-25,2014-02-26,382.0
New York,2014-05-21,2014-05-21,814.0
Georgia,2014-08-25,2014-08-25,1220.0
Illinois,2014-07-25,2014-07-26,1446.0
Missouri,2014-11-19,2014-11-20,1036.0
Washington,2014-08-05,2014-08-08,924.0
Arkansas,2014-09-14,2014-09-17,1159.0
Alaska,2014-02-25,2014-02-26,679.0
Alaska,2014-08-12,2014-08-14,751.0
Ohio,2014-03-26,2014-03-27,692.0
Mississippi,2014-02-12,2014-02-12,682.0
Delaware,2014-10-18,2014-10-20,969.0
Montana,2014-05-19,2014-05-20,905.0
Maine,2014-03-31,2014-04-01,562.0
Arkansas,2014-12-08,2014-12-08,1298.0
Florida,2014-04-27,2014-04-29,836.0
Iowa,2014-10-26,2014-10-29,1052.0
Florida,2014-05-01,2014-05-01,1083.0
New Mexico,2014-09-14,2014-09-14,1217.0
Oregon,2014-01-25,2014-01-26,590.0
Georgia,2014-12-06,2014-12-08,1255.0
Montana,2014-11-04,2014-11-05,712.0
Nebraska,2014-01-12,2014-01-14,823.0
Louisiana,2014-05-22,2014-05-22,1690.0
Louisiana,2014-10-02,2014-10-02,1495.0
Idaho,2014-12-20,2014-12-23,1100.0
Delaware,2014-04-14,2014-04-15,1181.0
Iowa,2014-12-05,2014-12-05,1047.0
Oregon,2014-02-09,2014-02-09,740.0
Illinois,2014-10-20,2014-10-20,1396.0
New Mexico,2014-03-11,2014-03-14,1210.0
Alaska,2014-01-16,2014-01-17,716.0
Iowa,2014-10-07,2014-10-08,1058.0
Missouri,2014-12-07,2014-12-08,1075.0
Oklahoma,2014-04-22,2014-04-24,595.0
Washington,2014-11-29,2014-12-02,899.0
Florida,2014-11-01,2014-11-04,828.0
Washington,2014-12-21,2014-12-23,694.0
Washington,2014-05-13,2014-05-13,945.0
Washington,2014-10-15,2014-10-15,847.0
Mississippi,2014-02-06,2014-02-09,662.0
Washington,2014-08-23,2014-08-26,942.0
Alaska,2014-09-17,2014-09-19,487.0
Washington,2014-09-29,2014-10-02,869.0
Georgia,2014-07-13,2014-07-16,1253.0
Oregon,2014-04-25,2014-04-28,932.0
Maine,2014-01-06,2014-01-09,425.0
Nebraska,2014-05-21,2014-05-22,604.0
Louisiana,2014-07-17,2014-07-18,1370.0
Washington,2014-07-28,2014-07-29,982.0
Kansas,2014-11-11,2014-11-13,1002.0
Montana,2014-11-16,2014-11-17,726.0
Oregon,2014-04-08,2014-04-09,1004.0
Florida,2014-10-23,2014-10-23,775.0
Georgia,2014-10-29,2014-10-29,1090.0
Mississippi,2014-06-06,2014-06-07,594.0
Indiana,2014-09-14,2014-09-15,665.0
New Mexico,2014-11-17,2014-11-17,1093.0
Montana,2014-10-14,2014-10-17,808.0
New York,2014-10-28,2014-10-29,726.0
New York,2014-02-11,2014-02-11,502.0
Maine,2014-12-18,2014-12-20,267.0
Ohio,2014-08-25,2014-08-27,684.0
Illinois,2014-04-05,2014-04-08,1535.0
Ohio,2014-05-30,2014-05-30,487.0
Nebraska,2014-08-22,2014-08-25,852.0
Ohio,2014-06-14,2014-06-15,616.0
Florida,2014-06-07,2014-06-09,828.0
Kansas,2014-06-28,2014-06-30,1091.0
Texas,2014-05-21,2014-05-22,1365.0
Nebraska,2014-01-07,2014-01-09,843.0
Mississippi,2014-06-18,2014-06-21,697.0
Arkansas,2014-06-23,2014-06-24,1336.0
Iowa,2014-11-28,2014-12-01,1110.0
Maine,2014-04-01,2014-04-03,107.0
New York,2014-11-16,2014-11-18,571.0
New Mexico,2014-11-25,2014-11-25,1174.0
Florida,2014-03-28,2014-03-31,885.0
Indiana,2014-01-04,2014-01-06,461.0
Maine,2014-11-17,2014-11-19,233.0
California,2014-02-22,2014-02-24,650.0
New Mexico,2014-12-05,2014-12-06,1121.0
Nevada,2014-05-01,2014-05-04,308.0
Nevada,2014-01-04,2014-01-07,351.0
Maine,2014-01-18,2014-01-18,578.0
Oklahoma,2014-12-12,2014-12-12,388.0
Oklahoma,2014-05-09,2014-05-10,699.0
Florida,2014-08-22,2014-08-22,812.0
Indiana,2014-07-23,2014-07-23,562.0
Kansas,2014-10-03,2014-10-05,1109.0
Kansas,2014-10-13,2014-10-16,1178.0
Ohio,2014-07-12,2014-07-13,511.0
Texas,2014-08-19,2014-08-21,1249.0
Missouri,2014-05-30,2014-06-01,1152.0
Indiana,2014-05-22,2014-05-24,493.0
Ohio,2014-02-10,2014-02-12,580.0
Alaska,2014-01-28,2014-01-31,663.0
New York,2014-08-15,2014-08-16,729.0
Nebraska,2014-10-17,2014-10-18,672.0
Oklahoma,2014-01-30,2014-01-30,535.0
Alaska,2014-07-01,2014-07-02,584.0
Arkansas,2014-11-23,2014-11-23,1085.0
Missouri,2014-04-04,2014-04-07,1147.0
Maine,2014-03-05,2014-03-08,343.0
Iowa,2014-06-21,2014-06-22,1162.0
Mississippi,2014-07-22,2014-07-25,512.0
Ohio,2014-08-16,2014-08-16,657.0
Nebraska,2014-03-16,2014-03-16,848.0
Delaware,2014-07-17,2014-07-20,790.0
Oregon,2014-07-02,2014-07-04,844.0
Maine,2014-03-06,2014-03-06,399.0
Illinois,2014-10-26,2014-10-26,1335.0
Arkansas,2014-06-16,2014-06-18,1276.0
Missouri,2014-10-04,2014-10-06,1231.0
New York,2014-03-21,2014-03-24,960.0
Nebraska,2014-07-29,2014-07-31,669.0
New Mexico,2014-10-26,2014-10-26,1223.0
Missouri,2014-03-03,2014-03-06,1237.0
Florida,2014-07-21,2014-07-21,936.0
Ohio,2014-05-03,2014-05-06,685.0
Delaware,2014-10-03,2014-10-03,1025.0
Oregon,2014-11-06,2014-11-09,657.0
Oklahoma,2014-01-19,2014-01-21,678.0
Illinois,2014-10-22,2014-10-22,1295.0
Washington,2014-11-14,2014-11-14,818.0
Montana,2014-05-06,2014-05-09,1015.0
Mississippi,2014-10-14,2014-10-15,683.0
Iowa,2014-10-01,2014-10-04,1093.0
Florida,2014-11-12,2014-11-15,1013.0
Idaho,2014-10-22,2014-10-23,1370.0
California,2014-08-05,2014-08-08,488.0
Delaware,2014-11-15,2014-11-17,898.0
Kansas,2014-09-26,2014-09-28,1075.0
Oklahoma,2014-02-28,2014-03-01,610.0
Missouri,2014-04-09,2014-04-09,1301.0
Alaska,2014-06-03,2014-06-06,575.0
California,2014-03-19,2014-03-20,633.0
Montana,2014-10-19,2014-10-21,767.0
New York,2014-10-05,2014-10-08,746.0
Idaho,2014-11-14,2014-11-15,1345.0
Missouri,2014-11-15,2014-11-16,1145.0
New York,2014-06-07,2014-06-08,672.0
Ohio,2014-07-02,2014-07-02,528.0
Ohio,2014-04-19,2014-04-20,642.0
Missouri,2014-08-24,2014-08-27,1019.0
Florida,2014-08-28,2014-08-29,835.0
New York,2014-04-07,2014-04-08,902.0
Maine,2014-03-10,2014-03-10,326.0
Kansas,2014-11-11,2014-11-14,1014.0
Kansas,2014-05-21,2014-05-21,1223.0
New Mexico,2014-08-26,2014-08-26,1115.0
Missouri,2014-09-29,2014-09-30,1153.0
Alaska,2014-06-02,2014-06-03,569.0
Delaware,2014-08-30,2014-09-02,794.0
Alaska,2014-03-19,2014-03-20,777.0
Missouri,2014-09-26,2014-09-28,1069.0
Alaska,2014-05-15,2014-05-15,555.0
Illinois,2014-04-28,2014-04-30,1394.0
Maine,2014-02-18,2014-02-21,265.0
Nevada,2014-03-26,2014-03-27,378.0
Kansas,2014-12-01,2014-12-03,1070.0
Louisiana,2014-07-30,2014-07-30,1407.0
Oregon,2014-06-18,2014-06-18,700.0
Iowa,2014-10-24,2014-10-27,1127.0
New York,2014-08-08,2014-08-08,666.0
California,2014-06-15,2014-06-18,452.0
Texas,2014-06-26,2014-06-29,1124.0
